"","accommodates","bedrooms","beds","city","experience_stay","host_listings_count","host_has_profile_pic","listing_price","minimum_nights","maximum_nights","number_of_reviews","review_scores_rating","instant_bookable","private_stay"
"343",2,1,1,"Oakland",0,1,"t",120,7,28,6,5,"f",1
"344",2,1,1,"Oakland",0,1,"t",75,30,1125,47,4.79,"f",0
"345",2,1,1,"Oakland",0,1,"t",80,3,21,184,4.54,"t",0
"346",7,3,4,"Oakland",0,1,"t",199,3,30,37,4.81,"f",1
"347",1,1,1,"Oakland",0,3,"t",49,2,31,87,4.59,"f",0
"348",2,1,1,"Oakland",0,1,"t",200,1,1125,12,5,"f",0
"349",2,1,1,"Oakland",0,1,"t",130,30,1125,5,5,"f",1
"350",2,1,1,"Oakland",0,4,"t",105,14,1125,50,4.84,"t",1
"351",2,1,1,"Oakland",0,4,"t",45,1,29,170,4.41,"t",0
"352",2,1,1,"Oakland",0,2,"t",36,3,1125,109,4.24,"t",0
"353",4,1,3,"Oakland",0,1,"t",175,3,1125,107,4.85,"f",0
"354",10,4,4,"Oakland",0,5,"t",450,3,1125,68,4.54,"f",1
"355",2,1,1,"Oakland",1,3,"t",97,2,28,289,4.83,"f",0
"356",2,1,1,"Oakland",0,4,"t",70,1,29,150,4.26,"t",0
"357",6,3,3,"Oakland",0,1,"t",265,30,365,7,5,"f",1
"358",2,1,1,"Oakland",0,1,"t",71,2,1125,140,4.93,"f",0
"359",2,1,1,"Oakland",0,1,"t",80,1,31,377,4.98,"t",1
"360",2,1,1,"Oakland",0,4,"t",70,1,29,85,4.19,"t",1
"361",4,2,2,"Oakland",0,1,"t",175,3,12,11,4.91,"f",1
"362",1,1,1,"Oakland",0,6,"t",60,5,365,21,4.76,"f",0
"363",2,1,1,"Oakland",0,4,"t",85,5,1125,169,4.64,"f",1
"364",5,3,3,"Oakland",0,1,"t",109,2,1125,86,4.76,"f",1
"365",2,1,1,"Oakland",0,2,"t",62,3,1125,21,4.9,"f",0
"366",1,1,1,"Oakland",0,2,"t",27,1,14,67,4.82,"f",0
"367",1,2,1,"Oakland",0,2,"t",65,3,7,8,5,"f",0
"368",2,1,1,"Oakland",0,2,"t",71,1,18,337,4.82,"f",0
"369",5,1,5,"Oakland",0,1,"t",48,2,1125,26,4.88,"f",0
"370",3,1,2,"Oakland",0,1,"t",109,7,62,52,4.84,"f",0
"371",2,1,1,"Oakland",0,1,"t",99,3,1125,356,4.94,"f",1
"372",1,1,1,"Oakland",0,27,"t",25,30,1125,6,4.17,"f",0
"373",1,1,1,"Oakland",0,4,"t",44,31,60,32,4.84,"f",0
"374",2,1,1,"Oakland",0,1,"t",155,2,14,7,5,"f",1
"375",6,2,2,"Oakland",0,4,"t",240,3,1125,116,4.88,"f",1
"376",2,1,1,"Oakland",0,4,"t",58,2,30,102,4.91,"f",0
"377",8,3,4,"Oakland",0,1,"t",225,3,7,199,4.87,"f",1
"378",2,1,1,"Oakland",0,27,"t",39,6,365,15,4.27,"f",0
"379",12,4,4,"Oakland",0,2,"t",420,2,13,15,4.4,"f",1
"380",2,1,1,"Oakland",0,4,"t",103,29,1125,57,4.75,"t",0
"381",2,1,1,"Oakland",0,1,"t",40,14,60,64,4.92,"f",0
"382",3,2,2,"Oakland",0,1,"t",250,3,30,115,4.99,"t",1
"383",1,1,1,"Oakland",0,2,"t",500,1,1125,12,4.91,"t",0
"384",8,4,4,"Oakland",0,1,"t",690,5,10,13,5,"f",1
"385",2,1,1,"Oakland",0,1,"t",125,1,9,3,4.33,"f",1
"386",2,1,1,"Oakland",0,1,"t",147,3,30,16,4.94,"f",1
"387",2,1,1,"Oakland",0,4,"t",50,1,27,103,4.78,"f",0
"388",1,1,1,"Oakland",0,4,"t",41,31,60,15,4.33,"f",0
"389",1,1,1,"Oakland",0,1,"t",50,2,1125,21,5,"f",0
"390",2,1,1,"Oakland",0,1,"t",80,5,90,75,4.95,"f",1
"391",2,1,1,"Oakland",0,1,"t",130,3,60,230,4.93,"f",1
"392",2,1,1,"Oakland",0,7,"t",115,1,28,287,4.66,"f",1
"393",2,1,1,"Oakland",0,7,"t",121,1,28,304,4.64,"f",1
"394",2,1,1,"Oakland",0,16,"t",97,2,1125,208,4.82,"f",1
"395",2,1,1,"Oakland",0,1,"t",70,31,82,2,5,"f",1
"396",2,1,1,"Oakland",0,3,"t",75,3,5,34,4.85,"f",0
"397",2,1,1,"Oakland",0,4,"t",64,5,90,28,4.93,"f",0
"398",2,1,1,"Oakland",0,1,"t",40,2,1125,111,4.91,"f",0
"399",2,1,1,"Oakland",0,1,"t",65,2,30,71,4.97,"f",0
"400",1,1,1,"Oakland",0,4,"t",49,31,60,112,4.82,"f",0
"401",6,3,4,"Oakland",0,1,"t",200,5,1125,4,4.67,"t",1
"402",1,1,8,"Oakland",0,8,"t",25,1,7,82,4.3,"t",0
"403",1,1,8,"Oakland",0,8,"t",25,1,7,97,4.56,"t",0
"404",1,1,1,"Oakland",0,8,"t",25,1,7,84,4.49,"t",0
"405",1,1,8,"Oakland",0,8,"t",29,1,1,96,4.32,"t",0
"406",2,1,1,"Oakland",0,4,"t",79,7,365,127,4.86,"t",0
"407",2,1,1,"Oakland",0,1,"t",75,2,14,234,4.88,"f",0
"408",2,1,1,"Oakland",0,1,"t",120,2,1125,124,4.97,"t",1
"409",3,1,2,"Oakland",0,1,"t",125,3,27,74,4.78,"f",0
"410",2,1,NA,"Oakland",0,8,"t",122,3,28,35,4.23,"f",1
"411",2,1,1,"Oakland",0,3,"t",111,1,1125,49,4.98,"f",0
"412",2,1,1,"Oakland",0,3,"t",101,1,1125,49,4.94,"f",0
"413",1,1,2,"Oakland",0,6,"t",49,3,1125,86,4.45,"f",0
"414",6,2,2,"Oakland",0,1,"t",89,2,28,211,4.87,"f",1
"415",4,1,2,"Oakland",0,1,"t",108,2,100,197,4.83,"f",0
"416",2,1,1,"Oakland",0,22,"t",83,7,365,97,4.64,"f",1
"417",1,1,1,"Oakland",0,6,"t",49,3,1125,75,4.45,"f",0
"418",1,1,1,"Oakland",0,6,"t",55,7,1125,57,4.4,"f",0
"419",2,1,1,"Oakland",0,2,"t",105,1,10,45,5,"f",0
"420",3,2,2,"Oakland",0,1,"t",165,7,150,13,4.92,"f",1
"421",1,1,1,"Oakland",0,1,"t",69,3,1125,46,4.96,"f",0
"422",2,1,1,"Oakland",0,1,"t",145,2,30,239,4.98,"f",0
"423",1,1,1,"Oakland",0,4,"t",40,10,365,10,5,"f",0
"424",1,1,1,"Oakland",0,4,"t",41,21,1125,55,4.57,"f",0
"425",2,1,1,"Oakland",0,2,"t",101,2,30,168,4.79,"f",1
"426",2,1,1,"Oakland",0,1,"t",95,21,90,118,4.68,"f",1
"427",2,1,1,"Oakland",0,2,"t",170,20,1125,105,4.88,"f",1
"428",1,1,8,"Oakland",0,8,"t",29,1,1,42,4.45,"t",0
"429",2,1,1,"Oakland",0,4,"t",180,7,1125,93,4.96,"t",0
"430",4,2,2,"Oakland",0,8,"t",182,3,28,65,4.45,"f",1
"431",5,3,2,"Oakland",0,2,"t",425,2,8,7,4.57,"f",1
"432",1,1,1,"Oakland",0,2,"t",78,2,1125,44,5,"f",0
"433",6,2,2,"Oakland",0,1,"t",300,5,1125,65,4.57,"f",1
"434",6,3,4,"Oakland",0,2,"t",195,2,30,170,4.79,"f",1
"435",3,1,2,"Oakland",0,8,"t",175,3,1125,6,4.2,"f",1
"436",2,1,1,"Oakland",0,2,"t",149,31,1125,94,4.91,"f",1
"437",2,1,1,"Oakland",0,7,"t",110,1,28,266,4.7,"t",1
"438",2,1,1,"Oakland",0,14,"t",72,16,180,287,4.53,"f",0
"439",1,1,1,"Oakland",0,1,"t",49,4,31,21,4.86,"f",0
"440",2,1,1,"Oakland",0,8,"t",249,3,1125,84,4.93,"f",1
"441",2,1,1,"Oakland",0,1,"t",85,5,20,5,5,"f",1
"442",2,1,1,"Oakland",0,5,"t",55,3,1125,1,3,"f",0
"443",4,3,3,"Oakland",0,1,"t",250,90,1125,7,5,"f",1
"444",2,2,1,"Oakland",0,2,"t",217,28,356,23,5,"f",1
"445",3,1,1,"Oakland",0,1,"t",100,7,1125,12,4.67,"f",1
"446",4,1,3,"Oakland",0,1,"t",125,21,120,19,5,"f",1
"447",2,1,1,"Oakland",0,2,"t",85,3,120,124,4.83,"f",0
"448",4,1,2,"Oakland",0,2,"t",175,7,1125,11,5,"f",1
"449",2,1,1,"Oakland",0,3,"t",70,1,1125,282,4.71,"f",0
"450",2,1,1,"Oakland",0,1,"t",115,7,1125,62,4.95,"f",0
"451",2,1,1,"Oakland",0,7,"t",115,1,28,242,4.7,"f",1
"452",5,2,3,"Oakland",0,1,"t",150,2,28,170,4.94,"t",1
"453",2,1,1,"Oakland",0,1,"t",75,2,1125,110,4.93,"t",0
"454",4,1,1,"Oakland",0,1,"t",130,4,1125,51,4.86,"f",1
"455",6,2,2,"Oakland",1,2,"t",136,3,300,112,4.82,"f",0
"456",2,1,1,"Oakland",0,1,"t",114,3,1125,235,4.81,"f",1
"457",1,1,1,"Oakland",0,5,"t",40,1,1125,1,5,"f",0
"458",4,2,2,"Oakland",0,1,"t",199,2,7,11,4.75,"f",1
"459",2,1,1,"Oakland",0,1,"t",65,3,100,38,4.92,"f",0
"460",2,1,1,"Oakland",0,3,"t",38,31,180,7,4.57,"f",0
"461",5,3,3,"Oakland",0,1,"t",155,10,1125,18,4.22,"f",1
"462",1,1,1,"Oakland",0,27,"t",39,7,365,2,5,"f",0
"463",1,1,1,"Oakland",0,1,"t",60,2,1125,46,4.82,"f",1
"464",3,2,2,"Oakland",0,1,"t",109,2,30,28,4.96,"f",1
"465",6,2,3,"Oakland",0,6,"t",173,30,1125,14,4.86,"f",1
"466",6,2,3,"Oakland",0,6,"t",173,30,1125,11,4.64,"f",1
"467",5,2,2,"Oakland",0,3,"t",143,1,1125,215,4.87,"f",1
"468",8,3,3,"Oakland",0,1,"t",320,14,30,3,5,"t",1
"469",4,2,3,"Oakland",0,7,"t",100,7,1125,21,4.24,"f",1
"470",8,4,6,"Oakland",0,6,"t",400,30,1125,27,4.78,"f",1
"471",4,2,2,"Oakland",0,3,"t",120,1,1125,55,4.35,"f",1
"472",2,1,1,"Oakland",0,7,"t",45,3,90,33,4.91,"f",0
"473",2,1,1,"Oakland",0,8,"t",100,4,150,29,4.52,"f",1
"474",1,1,1,"Oakland",0,1,"t",45,2,7,48,4.77,"f",0
"475",2,1,1,"Oakland",0,1,"t",99,30,180,72,4.83,"f",0
"476",2,1,1,"Oakland",0,5,"t",125,1,1125,79,4.81,"f",0
"477",3,1,1,"Oakland",0,1,"t",137,2,1125,171,4.89,"f",0
"478",7,3,4,"Oakland",0,1,"t",130,1,1125,289,4.63,"f",1
"479",2,1,1,"Oakland",0,1,"t",55,1,7,30,4.83,"f",0
"480",1,1,1,"Oakland",0,1,"t",42,1,2,252,4.58,"f",0
"481",12,6,9,"Oakland",0,9,"t",295,2,1125,72,4.54,"t",1
"482",4,2,2,"Oakland",0,1,"t",214,2,45,274,4.91,"f",1
"483",16,6,11,"Oakland",0,9,"t",434,2,1125,9,4.88,"f",1
"484",3,2,2,"Oakland",0,1,"t",200,1,30,10,4.89,"f",1
"485",8,3,3,"Oakland",0,4,"t",155,2,27,227,4.71,"f",1
"486",2,1,1,"Oakland",0,2,"t",140,7,45,1,5,"f",0
"487",10,4,5,"Oakland",0,6,"t",400,30,1125,7,4.14,"f",1
"488",1,1,1,"Oakland",0,2,"t",60,2,1125,136,4.92,"f",0
"489",1,1,1,"Oakland",0,2,"t",85,10,1125,11,4.55,"f",0
"490",2,1,1,"Oakland",0,3,"t",130,12,22,2,5,"f",1
"491",4,2,2,"Oakland",0,6,"t",180,30,1125,7,4.86,"f",1
"492",3,1,2,"Oakland",0,1,"t",100,1,20,138,4.92,"f",0
"493",2,1,1,"Oakland",0,1,"t",77,2,1125,94,4.91,"f",0
"494",1,1,1,"Oakland",0,14,"t",46,24,150,6,5,"f",0
"495",6,2,3,"Oakland",0,6,"t",180,30,1125,14,4.93,"f",1
"496",4,1,2,"Oakland",0,1,"t",200,1,1125,45,4.98,"f",0
"497",5,3,2,"Oakland",0,2,"t",185,30,1125,3,5,"f",1
"498",5,2,3,"Oakland",0,3,"t",141,2,1125,148,4.85,"f",1
"499",2,1,1,"Oakland",0,8,"t",124,3,1125,45,4.71,"f",1
"500",2,1,2,"Oakland",0,4,"t",110,2,30,167,4.81,"f",0
"501",2,1,1,"Oakland",0,1,"t",125,2,28,54,4.96,"f",1
"502",2,1,1,"Oakland",0,2,"t",92,1,27,432,4.57,"t",1
"503",3,2,1,"Oakland",0,2,"t",150,4,7,53,4.87,"f",1
"504",2,1,1,"Oakland",0,4,"t",164,7,1125,144,4.94,"t",0
"505",5,2,2,"Oakland",0,1,"t",65,2,1125,18,4.72,"t",1
"506",3,1,1,"Oakland",0,1,"t",130,2,29,84,4.99,"f",0
"507",4,1,1,"Oakland",0,1,"t",135,2,45,105,4.82,"f",1
"508",2,1,1,"Oakland",0,4,"t",200,1,1125,94,4.98,"t",0
"509",3,1,1,"Oakland",0,2,"t",100,352,1125,1,5,"f",1
"510",2,1,1,"Oakland",0,3,"t",100,60,1125,4,4.25,"f",0
"511",4,1,2,"Oakland",0,1,"t",135,30,120,110,4.94,"f",1
"512",1,1,2,"Oakland",0,4,"t",42,10,1125,14,4.71,"f",0
"513",4,1,2,"Oakland",0,1,"t",159,2,25,107,4.93,"f",1
"514",4,1,2,"Oakland",0,1,"t",79,1,28,440,4.98,"f",1
"515",2,1,1,"Oakland",0,1,"t",136,1,14,185,4.98,"f",1
"516",3,1,1,"Oakland",0,2,"t",104,2,90,11,4.2,"f",1
"517",2,1,1,"Oakland",0,2,"t",46,1,10,166,4.72,"f",0
"518",2,1,1,"Oakland",0,1,"t",68,1,14,6,5,"f",0
"519",1,1,2,"Oakland",0,2,"t",75,30,31,11,5,"f",0
"520",6,3,4,"Oakland",0,3,"t",237,1,29,226,4.85,"f",1
"521",5,1,3,"Oakland",0,2,"t",77,7,29,279,4.87,"f",1
"522",2,1,1,"Oakland",0,2,"t",46,1,10,137,4.77,"f",0
"523",7,2,2,"Oakland",0,2,"t",220,2,1125,130,4.67,"t",1
"524",2,1,1,"Oakland",0,1,"t",100,30,60,48,4.94,"f",0
"525",4,2,2,"Oakland",0,1,"t",289,3,7,39,4.95,"f",1
"526",2,1,2,"Oakland",0,1,"t",110,30,1125,7,4.67,"f",0
"527",4,1,2,"Oakland",0,22,"t",110,2,1125,308,4.89,"f",1
"528",1,1,1,"Oakland",0,3,"t",50,14,1125,9,4.89,"f",0
"529",2,1,1,"Oakland",0,1,"t",143,5,1125,53,4.96,"f",1
"530",1,1,1,"Oakland",0,3,"t",57,14,1125,10,5,"f",0
"531",2,1,1,"Oakland",0,3,"t",60,14,1125,14,4.57,"f",0
"532",2,1,2,"Oakland",0,5,"t",80,5,60,1,5,"f",0
"533",2,1,1,"Oakland",0,5,"t",150,4,30,1,5,"f",0
"534",6,3,2,"Oakland",0,3,"t",174,5,27,114,4.94,"f",1
"535",2,1,2,"Oakland",0,5,"t",90,5,30,2,4.5,"f",0
"536",7,3,5,"Oakland",0,1,"t",246,2,1125,73,4.54,"f",1
"537",16,5,10,"Oakland",0,27,"t",411,10,1125,12,4.92,"f",1
"538",2,1,1,"Oakland",0,1,"t",45,1,60,19,4.79,"t",0
"539",2,1,1,"Oakland",0,4,"t",66,1,100,237,4.79,"f",0
"540",2,1,2,"Oakland",0,1,"t",120,3,1125,67,4.76,"t",1
"541",2,1,1,"Oakland",0,1,"t",95,1,6,5,4.6,"f",0
"542",4,2,2,"Oakland",0,1,"t",175,2,21,108,4.98,"f",1
"543",12,4,7,"Oakland",0,1,"t",450,5,1125,10,4.9,"f",1
"544",2,2,2,"Oakland",0,1,"t",110,28,190,25,5,"f",1
"545",2,1,1,"Oakland",0,3,"t",139,7,29,5,5,"f",0
"546",2,1,1,"Oakland",0,8,"t",113,3,1125,32,4.31,"f",1
"547",2,1,1,"Oakland",0,1,"t",50,2,1125,14,4.71,"f",0
"548",2,1,1,"Oakland",0,4,"t",200,1,1125,38,4.89,"t",0
"549",1,1,1,"Oakland",0,1,"t",60,2,1125,9,4.75,"f",0
"550",2,1,1,"Oakland",0,1,"t",99,3,30,140,4.92,"f",1
"551",8,3,4,"Oakland",0,1,"t",724,2,1125,66,4.82,"f",1
"552",2,1,1,"Oakland",0,1,"t",99,21,200,22,4.91,"f",1
"553",4,2,2,"Oakland",0,3,"t",210,20,1125,15,4.93,"f",1
"554",2,1,1,"Oakland",0,1,"t",115,1,90,55,4.82,"f",1
"555",8,3,3,"Oakland",0,27,"t",270,3,1125,65,4.82,"f",1
"556",3,1,1,"Oakland",0,4,"t",65,1,10,527,4.9,"f",0
"557",1,1,1,"Oakland",0,2,"t",60,1,28,127,4.85,"f",0
"558",2,1,1,"Oakland",0,1,"t",88,4,30,100,4.95,"f",0
"559",1,1,1,"Oakland",0,4,"t",70,2,14,297,4.91,"f",0
"560",4,1,1,"Oakland",0,2,"t",90,7,1125,11,5,"f",1
"561",3,1,1,"Oakland",0,1,"t",111,1,14,708,4.76,"f",1
"562",4,2,2,"Oakland",0,1,"t",103,30,90,256,4.71,"f",1
"563",1,1,4,"Oakland",0,2,"t",40,2,1125,13,4.23,"t",0
"564",1,1,4,"Oakland",0,2,"t",45,2,1125,6,4.5,"t",0
"565",6,2,2,"Oakland",0,3,"t",145,1,1125,241,4.52,"f",1
"566",2,1,1,"Oakland",0,4,"t",116,31,1125,13,5,"f",1
"567",2,1,1,"Oakland",0,1,"t",68,4,1125,96,4.72,"f",0
"568",4,2,2,"Oakland",0,2,"t",301,3,35,32,4.91,"f",1
"569",6,3,3,"Oakland",0,4,"t",150,28,1125,29,4.86,"f",1
"570",2,1,1,"Oakland",0,1,"t",124,1,7,87,5,"f",0
"571",6,2,3,"Oakland",0,1,"t",182,10,90,31,4.94,"f",1
"572",4,2,3,"Oakland",0,1,"t",131,2,1125,158,4.92,"f",1
"573",3,1,2,"Oakland",0,2,"t",107,2,1125,144,4.82,"f",1
"574",4,1,3,"Oakland",0,1,"t",94,1,1125,219,4.62,"f",1
"575",2,1,1,"Oakland",0,1,"t",47,1,27,219,4.79,"f",0
"576",2,1,1,"Oakland",0,2,"t",78,5,1125,1,5,"f",0
"577",4,2,3,"Oakland",0,7,"t",100,7,1125,16,4.38,"f",1
"578",4,2,3,"Oakland",0,1,"t",172,2,30,194,4.91,"f",0
"579",2,1,1,"Oakland",0,2,"t",115,2,45,198,4.99,"f",1
"580",4,1,1,"Oakland",0,3,"t",85,28,1125,8,4.57,"t",0
"581",2,1,1,"Oakland",0,3,"t",90,1,1125,143,4.68,"f",0
"582",3,2,2,"Oakland",0,3,"t",66,30,90,23,4.87,"t",0
"583",3,1,1,"Oakland",0,1,"t",225,2,1125,24,4.65,"t",1
"584",4,2,2,"Oakland",0,3,"t",165,1,1125,17,4.65,"f",0
"585",1,1,1,"Oakland",0,2,"t",55,7,1125,8,4.88,"f",0
"586",4,2,2,"Oakland",0,1,"t",98,3,1125,12,4.5,"f",1
"587",2,1,1,"Oakland",0,1,"t",215,28,1125,10,4.9,"f",0
"588",4,2,2,"Oakland",0,3,"t",147,2,1125,32,4.88,"f",1
"589",3,2,3,"Oakland",0,1,"t",129,3,9,5,4.8,"f",1
"590",2,1,1,"Oakland",0,1,"t",134,4,1125,39,4.95,"f",1
"591",8,3,5,"Oakland",0,1,"t",231,4,180,139,4.79,"f",1
"592",1,1,1,"Oakland",0,2,"t",75,2,1125,12,4.67,"f",0
"593",3,1,1,"Oakland",0,1,"t",85,1,93,195,4.87,"t",0
"594",1,1,1,"Oakland",0,2,"t",85,1,1125,10,4.89,"f",0
"595",2,1,1,"Oakland",0,4,"t",69,5,90,19,4.89,"f",0
"596",3,1,4,"Oakland",0,8,"t",50,2,30,20,4.15,"f",0
"597",2,1,4,"Oakland",0,8,"t",40,7,60,27,4.48,"f",0
"598",2,1,1,"Oakland",0,8,"t",38,10,60,153,4.17,"f",0
"599",2,1,2,"Oakland",0,8,"t",38,28,60,178,4.53,"f",0
"600",8,3,4,"Oakland",0,6,"t",143,2,1125,210,4.63,"f",0
"601",2,1,2,"Oakland",0,1,"t",133,1,1125,467,4.9,"t",0
"602",4,2,2,"Oakland",0,2,"t",277,3,14,139,4.95,"t",1
"603",2,1,1,"Oakland",0,2,"t",39,7,1125,68,4.43,"t",0
"604",4,2,2,"Oakland",0,5,"t",140,5,28,115,4.62,"f",1
"605",2,1,1,"Oakland",0,6,"t",139,1,1125,47,4.77,"f",1
"606",2,1,1,"Oakland",0,2,"t",127,1,90,317,4.78,"t",0
"607",4,2,4,"Oakland",0,3,"t",100,3,1125,62,4.89,"f",1
"608",3,1,2,"Oakland",0,1,"t",90,3,28,130,4.98,"f",1
"609",1,1,1,"Oakland",0,1,"t",120,20,25,21,4.75,"f",0
"610",2,1,1,"Oakland",0,3,"t",45,2,27,59,4.86,"f",0
"611",3,1,1,"Oakland",0,1,"t",189,3,90,38,4.89,"t",1
"612",1,1,1,"Oakland",0,3,"t",55,2,14,3,5,"f",0
"613",6,3,3,"Oakland",0,1,"t",225,5,1125,14,4.92,"f",0
"614",8,4,4,"Oakland",0,2,"t",350,7,45,3,5,"f",1
"615",2,1,1,"Oakland",0,1,"t",89,5,1125,28,4.96,"f",0
"616",2,1,1,"Oakland",0,1,"t",98,15,1125,18,4.78,"f",1
"617",2,1,1,"Oakland",0,2,"t",81,2,1125,168,4.73,"f",0
"618",2,1,1,"Oakland",0,1,"t",105,30,1125,6,5,"t",1
"619",1,1,1,"Oakland",0,3,"t",50,30,180,11,5,"f",0
"620",2,1,1,"Oakland",0,3,"t",80,1,180,15,4.93,"f",0
"621",1,1,1,"Oakland",0,1,"t",55,7,28,105,4.81,"f",0
"622",2,1,1,"Oakland",0,27,"t",39,7,365,11,4.18,"f",0
"623",3,1,1,"Oakland",0,1,"t",93,1,10,555,4.98,"t",0
"624",3,1,2,"Oakland",0,1,"t",152,2,23,56,4.96,"t",0
"625",4,1,1,"Oakland",0,8,"t",102,30,1125,197,4.81,"f",1
"626",2,1,5,"Oakland",0,8,"t",40,2,30,32,4.38,"f",0
"627",1,1,1,"Oakland",0,2,"t",27,1,10,61,4.82,"t",0
"628",2,1,4,"Oakland",0,8,"t",36,7,60,37,4.57,"f",0
"629",2,1,1,"Oakland",0,8,"t",38,30,60,194,4.37,"f",0
"630",2,1,1,"Oakland",0,8,"t",38,2,30,210,4.31,"f",0
"631",2,1,1,"Oakland",0,3,"t",109,15,360,23,4.74,"t",1
"632",2,1,1,"Oakland",0,1,"t",119,7,30,82,4.96,"t",1
"633",2,1,1,"Oakland",0,26,"t",151,14,282,21,4.95,"f",1
"634",2,1,2,"Oakland",0,1,"t",105,60,1125,15,5,"f",1
"635",2,1,1,"Oakland",0,22,"t",120,5,1125,76,4.78,"f",1
"636",2,1,4,"Oakland",0,1,"t",142,3,1125,9,4.67,"t",1
"637",4,2,2,"Oakland",0,3,"t",167,2,29,40,4.45,"f",0
"638",3,1,2,"Oakland",0,2,"t",60,1,14,15,4.73,"f",0
"639",2,1,1,"Oakland",0,2,"t",131,4,30,82,4.96,"f",0
"640",2,1,2,"Oakland",0,1,"t",135,14,90,1,5,"f",1
"641",2,1,1,"Oakland",0,5,"t",109,1,100,78,4.86,"f",0
"642",8,4,3,"Oakland",0,1,"t",179,4,100,8,5,"f",1
"643",6,3,4,"Oakland",0,7,"t",325,14,1125,80,4.83,"f",1
"644",2,1,1,"Oakland",0,1,"t",168,5,55,91,4.96,"t",1
"645",2,1,1,"Oakland",0,27,"t",39,7,365,7,4.86,"f",0
"646",2,1,1,"Oakland",0,1,"t",124,4,14,59,4.84,"f",1
"647",2,1,2,"Oakland",0,3,"t",75,3,180,245,4.81,"f",0
"648",3,1,1,"Oakland",0,1,"t",90,14,62,2,5,"f",1
"649",3,1,2,"Oakland",0,2,"t",146,2,28,142,4.94,"f",1
"650",2,1,1,"Oakland",0,1,"t",131,1,1125,193,4.82,"f",1
"651",4,1,2,"Oakland",0,1,"t",144,3,90,70,4.6,"f",1
"652",2,1,2,"Oakland",0,3,"t",55,7,1125,3,5,"f",1
"653",3,1,2,"Oakland",0,1,"t",114,7,1125,3,4.67,"f",0
"654",6,3,4,"Oakland",0,1,"t",250,2,1125,78,4.78,"f",1
"655",2,1,1,"Oakland",0,10,"t",120,2,30,228,4.93,"f",0
"656",2,1,1,"Oakland",0,1,"t",120,4,28,28,5,"f",1
"657",5,3,3,"Oakland",0,3,"t",175,28,36,1,5,"f",1
"658",4,2,2,"Oakland",0,2,"t",149,2,1125,209,4.9,"f",1
"659",2,1,2,"Oakland",0,8,"t",251,3,1125,123,4.98,"f",0
"660",6,2,3,"Oakland",0,2,"t",140,5,1125,51,4.94,"f",1
"661",4,1,2,"Oakland",0,1,"t",167,3,1125,19,4.63,"t",1
"662",2,1,1,"Oakland",0,1,"t",90,2,1125,13,5,"f",0
"663",2,1,2,"Oakland",0,20,"t",88,28,1125,27,4.85,"f",1
"664",2,1,2,"Oakland",0,20,"t",69,28,1125,19,4.94,"t",0
"665",2,1,1,"Oakland",0,2,"t",150,1,1125,2,5,"f",1
"666",2,1,1,"Oakland",0,2,"t",157,2,28,225,4.99,"f",1
"667",2,1,1,"Oakland",0,4,"t",79,30,120,63,4.78,"f",1
"668",6,3,3,"Oakland",0,2,"t",275,4,28,24,4.96,"f",1
"669",4,2,2,"Oakland",0,2,"t",281,3,28,69,5,"f",1
"670",4,3,3,"Oakland",0,3,"t",495,14,1125,5,4.4,"f",1
"671",2,1,1,"Oakland",1,2,"t",214,4,14,10,5,"f",0
"672",2,1,1,"Oakland",0,1,"t",58,4,60,96,4.92,"f",0
"673",2,1,1,"Oakland",0,1,"t",60,1,1125,16,4.31,"f",0
"674",2,1,1,"Oakland",0,5,"t",95,5,90,25,4.8,"f",1
"675",5,2,2,"Oakland",0,2,"t",125,2,28,106,4.71,"f",1
"676",4,2,2,"Oakland",0,1,"t",125,29,1125,8,5,"t",0
"677",4,2,2,"Oakland",0,1502,"t",133,31,731,1,3,"f",1
"678",3,2,2,"Oakland",0,1,"t",125,1,1125,91,4.76,"f",1
"679",4,2,2,"Oakland",0,3,"t",88,2,28,225,4.53,"f",1
"680",2,1,1,"Oakland",0,2,"t",80,10,180,10,4.89,"f",0
"681",4,2,2,"Oakland",0,1,"t",124,14,180,110,4.78,"f",1
"682",2,1,1,"Oakland",0,1,"t",65,1,1125,25,4.84,"f",0
"683",1,1,1,"Oakland",0,1,"t",110,14,90,16,4.81,"f",0
"684",3,1,2,"Oakland",0,1,"t",75,1,1125,382,4.91,"f",1
"685",1,1,1,"Oakland",0,1,"t",39,1,1125,5,4,"f",0
"686",2,1,1,"Oakland",0,3,"t",70,5,28,82,4.79,"f",1
"687",2,1,1,"Oakland",0,16,"t",82,2,1125,208,4.85,"f",0
"688",2,1,1,"Oakland",0,2,"t",124,16,365,8,5,"f",0
"689",11,4,7,"Oakland",0,1,"t",375,3,21,115,4.9,"f",1
"690",3,1,2,"Oakland",0,1,"t",85,3,1125,188,4.93,"f",0
"691",4,2,3,"Oakland",0,1,"t",346,30,1125,63,4.98,"t",0
"692",5,2,4,"Oakland",0,21,"t",468,5,1125,10,4.3,"f",1
"693",2,1,1,"Oakland",0,1,"t",113,3,1125,3,4.33,"f",1
"694",2,1,1,"Oakland",0,1,"t",150,1,30,3,5,"f",0
"695",2,1,1,"Oakland",0,1,"t",80,2,1125,32,4.81,"f",1
"696",8,4,4,"Oakland",0,3,"t",699,5,22,24,5,"f",1
"697",4,2,3,"Oakland",0,1,"t",185,1,14,101,4.71,"f",1
